Family,MajorAxisLength,MinorAxisLength,Sample,Oto length (mm),Oto length (um),Type age,Region,Locality
Gobiidae,104.5738256,71.89668734,AT14-2-2,1.045738256,1045.738256,Sub Recent,Bocas,Punta Donato
Gobiidae,104.581099,91.97850426,AT12-1-4-1,1.04581099,1045.81099,Sub Recent,Bocas,STRI Point
Gobiidae,104.6284946,88.91783029,AT12-3-2-1,1.046284946,1046.284946,Sub Recent,Bocas,Playa Estrella
Gobiidae,104.6990035,84.94008377,AT12-3-3-1,1.046990035,1046.990035,Sub Recent,Bocas,Playa Estrella
Gobiidae,104.752902,90.54518795,AT12-4-3-1,1.04752902,1047.52902,Sub Recent,Bocas,SW Bocas Island
Gobiidae,104.7776162,98.17343374,AT12-1-3-1,1.047776162,1047.776162,Sub Recent,Bocas,STRI Point
Gobiidae,104.7963446,90.66851833,AT12-3-3-1,1.047963446,1047.963446,Sub Recent,Bocas,Playa Estrella
Gobiidae,104.8998382,90.90531793,AT12-1-1-1,1.048998382,1048.998382,Sub Recent,Bocas,STRI Point
Gobiidae,104.9326954,89.29219147,AT12-3-3-1,1.049326954,1049.326954,Sub Recent,Bocas,Playa Estrella
Gobiidae,104.9747283,88.37490066,AT14-3-6,1.049747283,1049.747283,Sub Recent,Bocas,Cayo Adriana
Gobiidae,105.2080401,86.54354496,AT12-1-1-1,1.052080401,1052.080401,Sub Recent,Bocas,STRI Point
Gobiidae,105.2228054,86.93830232,AT14-2-2,1.052228054,1052.228054,Sub Recent,Bocas,Punta Donato
Gobiidae,105.2644299,89.06686582,AT12-3-2-1,1.052644299,1052.644299,Sub Recent,Bocas,Playa Estrella
Gobiidae,105.4109596,70.97407898,AT14-2-2,1.054109596,1054.109596,Sub Recent,Bocas,Punta Donato
Gobiidae,105.4229763,88.23052339,AT12-3-2-1,1.054229763,1054.229763,Sub Recent,Bocas,Playa Estrella
Gobiidae,105.4597864,81.69937636,AT14-2-2,1.054597864,1054.597864,Sub Recent,Bocas,Punta Donato
Gobiidae,105.5728442,86.06676243,AT12-4-4-2,1.055728442,1055.728442,Sub Recent,Bocas,SW Bocas Island
Gobiidae,105.6013981,92.55117185,AT12-4-3-1,1.056013981,1056.013981,Sub Recent,Bocas,SW Bocas Island
Gobiidae,105.6561623,68.49633645,AT14-2-2,1.056561623,1056.561623,Sub Recent,Bocas,Punta Donato
Gobiidae,105.672895,74.46639147,AT12-1-4-1,1.05672895,1056.72895,Sub Recent,Bocas,STRI Point
Gobiidae,105.6788725,87.26851214,AT12-3-3-1,1.056788725,1056.788725,Sub Recent,Bocas,Playa Estrella
Gobiidae,105.7521484,102.599309,AT14-2-2,1.057521484,1057.521484,Sub Recent,Bocas,Punta Donato
Gobiidae,105.8450329,95.9235206,AT12-3-3-1,1.058450329,1058.450329,Sub Recent,Bocas,Playa Estrella
Gobiidae,105.9753605,81.69469931,AT12-1-3-1,1.059753605,1059.753605,Sub Recent,Bocas,STRI Point
Gobiidae,106.0037466,88.49551606,AT12-1-2-1,1.060037466,1060.037466,Sub Recent,Bocas,STRI Point
Gobiidae,106.0219944,90.24754773,AT14-3-6,1.060219944,1060.219944,Sub Recent,Bocas,Cayo Adriana
Gobiidae,106.1132925,89.02255491,AT12-1-2-2,1.061132925,1061.132925,Sub Recent,Bocas,STRI Point
Gobiidae,106.1408339,84.54031759,AT12-3-3-1,1.061408339,1061.408339,Sub Recent,Bocas,Playa Estrella
Gobiidae,106.1961253,95.72371747,AT12-1-2-1,1.061961253,1061.961253,Sub Recent,Bocas,STRI Point
Gobiidae,106.2723021,81.61069411,AT14-2-2,1.062723021,1062.723021,Sub Recent,Bocas,Punta Donato
Gobiidae,106.301658,89.76301553,AT12-3-3-1,1.06301658,1063.01658,Sub Recent,Bocas,Playa Estrella
Gobiidae,106.3605883,90.19439406,AT14-3-4,1.063605883,1063.605883,Sub Recent,Bocas,Cayo Adriana
Gobiidae,106.3690189,90.16688099,AT12-3-3-1,1.063690189,1063.690189,Sub Recent,Bocas,Playa Estrella
Gobiidae,106.3713884,87.96068294,AT12-1-2-2,1.063713884,1063.713884,Sub Recent,Bocas,STRI Point
Gobiidae,106.4257085,85.93463407,AT12-3-3-1,1.064257085,1064.257085,Sub Recent,Bocas,Playa Estrella
Gobiidae,106.4289556,87.73351812,AT12-3-2-1,1.064289556,1064.289556,Sub Recent,Bocas,Playa Estrella
Gobiidae,106.6333933,85.9214523,AT12-3-3-1,1.066333933,1066.333933,Sub Recent,Bocas,Playa Estrella
Gobiidae,106.6493207,93.76864319,AT12-1-3-1,1.066493207,1066.493207,Sub Recent,Bocas,STRI Point
Gobiidae,106.7191492,89.92749212,AT12-1-1-1,1.067191492,1067.191492,Sub Recent,Bocas,STRI Point
Gobiidae,106.7432574,98.91930546,AT12-1-2-1,1.067432574,1067.432574,Sub Recent,Bocas,STRI Point
Gobiidae,106.8413297,86.07779848,AT14-2-2,1.068413297,1068.413297,Sub Recent,Bocas,Punta Donato
Gobiidae,106.845742,85.09080771,AT12-3-2-1,1.06845742,1068.45742,Sub Recent,Bocas,Playa Estrella
Gobiidae,107.0613353,92.31513622,AT12-1-4-1,1.070613353,1070.613353,Sub Recent,Bocas,STRI Point
Gobiidae,107.0672634,103.6050086,AT14-2-1,1.070672634,1070.672634,Sub Recent,Bocas,Punta Donato
Gobiidae,107.1752792,87.74037905,AT12-1-4-1,1.071752792,1071.752792,Sub Recent,Bocas,STRI Point
Gobiidae,107.2169839,80.10045308,AT14-2-2,1.072169839,1072.169839,Sub Recent,Bocas,Punta Donato
Gobiidae,107.2983845,85.90663813,AT14-1-2,1.072983845,1072.983845,Sub Recent,Bocas,Casa Blanca new
Gobiidae,107.3163799,92.45942531,AT14-3-6,1.073163799,1073.163799,Sub Recent,Bocas,Cayo Adriana
Gobiidae,107.4378552,85.21952473,AT12-1-3-1,1.074378552,1074.378552,Sub Recent,Bocas,STRI Point
Gobiidae,107.4814502,89.83775502,AT14-1-2,1.074814502,1074.814502,Sub Recent,Bocas,Casa Blanca new
Gobiidae,107.5256122,89.42337398,AT12-3-2-1,1.075256122,1075.256122,Sub Recent,Bocas,Playa Estrella
Gobiidae,107.6867885,94.41734644,AT12-4-3-1,1.076867885,1076.867885,Sub Recent,Bocas,SW Bocas Island
Gobiidae,107.7576803,94.95549665,AT14-2-1,1.077576803,1077.576803,Sub Recent,Bocas,Punta Donato
Gobiidae,107.7659547,99.07945596,AT14-1-8,1.077659547,1077.659547,Sub Recent,Bocas,Casa Blanca new
Gobiidae,107.9411178,88.04664046,AT14-3-6,1.079411178,1079.411178,Sub Recent,Bocas,Cayo Adriana
Gobiidae,108.0234046,92.68702437,AT12-4-4-2,1.080234046,1080.234046,Sub Recent,Bocas,SW Bocas Island
Gobiidae,108.0503029,87.52456026,AT12-3-2-1,1.080503029,1080.503029,Sub Recent,Bocas,Playa Estrella
Gobiidae,108.1087149,97.65659183,AT12-1-2-2,1.081087149,1081.087149,Sub Recent,Bocas,STRI Point
Gobiidae,108.1132594,89.05135005,AT12-3-3-1,1.081132594,1081.132594,Sub Recent,Bocas,Playa Estrella
Gobiidae,108.2294999,88.56442688,AT14-2-2,1.082294999,1082.294999,Sub Recent,Bocas,Punta Donato
Gobiidae,108.2973544,88.47531916,AT14-2-2,1.082973544,1082.973544,Sub Recent,Bocas,Punta Donato
Gobiidae,108.3322532,92.17011723,AT12-3-3-1,1.083322532,1083.322532,Sub Recent,Bocas,Playa Estrella
Gobiidae,108.4572908,93.06826911,AT12-3-3-1,1.084572908,1084.572908,Sub Recent,Bocas,Playa Estrella
Gobiidae,108.5113916,89.64621183,AT12-1-2-1,1.085113916,1085.113916,Sub Recent,Bocas,STRI Point
Gobiidae,108.5155795,89.29503375,AT12-1-4-1,1.085155795,1085.155795,Sub Recent,Bocas,STRI Point
Gobiidae,108.539807,78.12165538,AT14-2-2,1.08539807,1085.39807,Sub Recent,Bocas,Punta Donato
Gobiidae,108.6881692,87.58826843,AT14-2-2,1.086881692,1086.881692,Sub Recent,Bocas,Punta Donato
Gobiidae,108.7470563,87.27638112,AT12-3-3-1,1.087470563,1087.470563,Sub Recent,Bocas,Playa Estrella
Gobiidae,108.7957711,71.98304004,AT14-2-1,1.087957711,1087.957711,Sub Recent,Bocas,Punta Donato
Gobiidae,108.8751044,100.937056,AT12-3-2-1,1.088751044,1088.751044,Sub Recent,Bocas,Playa Estrella
Gobiidae,108.8756031,91.08102807,AT12-1-4-1,1.088756031,1088.756031,Sub Recent,Bocas,STRI Point
Gobiidae,108.9561963,82.72385971,AT14-1-2,1.089561963,1089.561963,Sub Recent,Bocas,Casa Blanca new
Gobiidae,109.0630674,94.236526,AT12-4-4-2,1.090630674,1090.630674,Sub Recent,Bocas,SW Bocas Island
Gobiidae,109.0875912,92.79996586,AT14-1-2,1.090875912,1090.875912,Sub Recent,Bocas,Casa Blanca new
Gobiidae,109.0972607,83.51022914,AT14-2-1,1.090972607,1090.972607,Sub Recent,Bocas,Punta Donato
Gobiidae,109.1164032,94.89577971,AT12-1-2-2,1.091164032,1091.164032,Sub Recent,Bocas,STRI Point
Gobiidae,109.1260734,61.05224406,AT14-2-1,1.091260734,1091.260734,Sub Recent,Bocas,Punta Donato
Gobiidae,109.174911,91.91164911,AT12-4-4-2,1.09174911,1091.74911,Sub Recent,Bocas,SW Bocas Island
Gobiidae,109.190811,80.35880648,AT14-2-2,1.09190811,1091.90811,Sub Recent,Bocas,Punta Donato
Gobiidae,109.1921302,88.4399597,AT14-1-2,1.091921302,1091.921302,Sub Recent,Bocas,Casa Blanca new
Gobiidae,109.2290413,92.11601622,AT12-3-3-1,1.092290413,1092.290413,Sub Recent,Bocas,Playa Estrella
Gobiidae,109.2508439,93.91402757,AT12-1-3-1,1.092508439,1092.508439,Sub Recent,Bocas,STRI Point
Gobiidae,109.2754521,87.06697159,AT12-1-6-1,1.092754521,1092.754521,Sub Recent,Bocas,STRI Point
Gobiidae,109.2991957,96.38636912,AT12-1-2-1,1.092991957,1092.991957,Sub Recent,Bocas,STRI Point
Gobiidae,109.5045281,93.91983959,AT12-1-4-1,1.095045281,1095.045281,Sub Recent,Bocas,STRI Point
Gobiidae,109.5707377,89.42786478,AT12-3-1-1,1.095707377,1095.707377,Sub Recent,Bocas,Playa Estrella
Gobiidae,109.6468385,85.30975647,AT12-1-3-1,1.096468385,1096.468385,Sub Recent,Bocas,STRI Point
Gobiidae,109.6639564,89.37321463,AT12-3-3-1,1.096639564,1096.639564,Sub Recent,Bocas,Playa Estrella
Gobiidae,109.9186939,92.75822497,AT12-4-4-2,1.099186939,1099.186939,Sub Recent,Bocas,SW Bocas Island
Gobiidae,109.9396253,88.60999438,AT14-1-8,1.099396253,1099.396253,Sub Recent,Bocas,Casa Blanca new
Gobiidae,109.9462652,93.2355,AT12-3-3-1,1.099462652,1099.462652,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.0608986,90.63888637,AT12-3-3-1,1.100608986,1100.608986,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.073118,65.02183561,AT14-2-2,1.10073118,1100.73118,Sub Recent,Bocas,Punta Donato
Gobiidae,110.1050044,86.66796652,AT12-3-2-1,1.101050044,1101.050044,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.2274624,94.40299772,AT12-3-3-1,1.102274624,1102.274624,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.3175206,88.89036334,AT12-3-2-1,1.103175206,1103.175206,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.329887,94.28009682,AT12-1-2-2,1.10329887,1103.29887,Sub Recent,Bocas,STRI Point
Gobiidae,110.4047636,88.10703825,AT12-1-4-1,1.104047636,1104.047636,Sub Recent,Bocas,STRI Point
Gobiidae,110.4114738,95.52522654,AT12-1-2-2,1.104114738,1104.114738,Sub Recent,Bocas,STRI Point
Gobiidae,110.444698,92.84530735,AT12-3-3-1,1.10444698,1104.44698,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.4678257,100.1730257,AT12-1-3-1,1.104678257,1104.678257,Sub Recent,Bocas,STRI Point
Gobiidae,110.5280879,92.6364182,AT12-3-3-1,1.105280879,1105.280879,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.543358,87.51987301,AT12-1-2-2,1.10543358,1105.43358,Sub Recent,Bocas,STRI Point
Gobiidae,110.5535711,97.60392982,AT12-1-3-1,1.105535711,1105.535711,Sub Recent,Bocas,STRI Point
Gobiidae,110.5597722,100.6652016,AT14-2-1,1.105597722,1105.597722,Sub Recent,Bocas,Punta Donato
Gobiidae,110.5655429,70.07485751,AT14-2-2,1.105655429,1105.655429,Sub Recent,Bocas,Punta Donato
Gobiidae,110.7484524,88.35678249,AT12-1-3-1,1.107484524,1107.484524,Sub Recent,Bocas,STRI Point
Gobiidae,110.8771072,97.23250062,AT12-3-3-1,1.108771072,1108.771072,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.8795861,88.65407515,AT14-2-2,1.108795861,1108.795861,Sub Recent,Bocas,Punta Donato
Gobiidae,110.9117133,92.62807291,AT12-3-3-1,1.109117133,1109.117133,Sub Recent,Bocas,Playa Estrella
Gobiidae,110.9203671,80.45559079,AT14-2-2,1.109203671,1109.203671,Sub Recent,Bocas,Punta Donato
Gobiidae,111.1416759,70.01010047,AT14-2-2,1.111416759,1111.416759,Sub Recent,Bocas,Punta Donato
Gobiidae,111.1644132,82.57091876,AT14-1-8,1.111644132,1111.644132,Sub Recent,Bocas,Casa Blanca new
Gobiidae,111.1664568,84.22007748,AT14-2-2,1.111664568,1111.664568,Sub Recent,Bocas,Punta Donato
Gobiidae,111.1930866,96.54291511,AT12-1-1-1,1.111930866,1111.930866,Sub Recent,Bocas,STRI Point
Gobiidae,111.2164415,92.29233102,AT12-1-4-1,1.112164415,1112.164415,Sub Recent,Bocas,STRI Point
Gobiidae,111.2335134,91.49653484,AT12-1-2-2,1.112335134,1112.335134,Sub Recent,Bocas,STRI Point
Gobiidae,111.2589021,93.69038247,AT12-3-3-1,1.112589021,1112.589021,Sub Recent,Bocas,Playa Estrella
Gobiidae,111.276995,98.77323847,AT12-1-4-1,1.11276995,1112.76995,Sub Recent,Bocas,STRI Point
Gobiidae,111.3561365,94.88824936,AT12-1-2-2,1.113561365,1113.561365,Sub Recent,Bocas,STRI Point
Gobiidae,111.4648401,78.36259901,AT14-2-2,1.114648401,1114.648401,Sub Recent,Bocas,Punta Donato
Gobiidae,111.4715953,95.03353,AT12-1-2-2,1.114715953,1114.715953,Sub Recent,Bocas,STRI Point
Gobiidae,111.4885699,94.81099541,AT12-3-3-1,1.114885699,1114.885699,Sub Recent,Bocas,Playa Estrella
Gobiidae,111.5413233,95.01921905,AT12-1-1-1,1.115413233,1115.413233,Sub Recent,Bocas,STRI Point
